"","Source","Target","weight","SubActivity_StartIndst","SubActivity_FinalIndst","MainActivity_StartIndst","MainActivity_FinalIndst","MainIndustry_StartIndst","MainIndustry_FinalIndst","Counts"
"4727","7415","7132",0.626616794902833,"Management activities of other non-financial holding companies,production holding companies, construction holding companies, wholesale holding companies, motor trades holding companies, retail holding companies, Management activities of transport holding companies, catering holding companies, service trades holding companies","Renting of construction and civil engineering machinery and equipment","NA, NA","NA","NA, NA","NA",54
"4728","5153","7132",0.690665115026715,"Wholesale of wood, construction materials and sanitary equipment","Renting of construction and civil engineering machinery and equipment","NA","NA","NA","NA",10
"4729","6312","7132",0.692017129546018,"Storage and warehousing of frozen and refrigerated goods, liquids or gases, Storage and warehousing of grain, Storage and warehousing n.e.c.","Renting of construction and civil engineering machinery and equipment","NA","NA","NA","NA",16
"4730","2811","7132",0.805233973781819,"Manufacture of metal structures and parts of structures","Renting of construction and civil engineering machinery and equipment","NA","NA","NA","NA",12
"4731","4523","7132",0.819546087381241,"Construction of motorways, roads, airfields and sport facilities","Renting of construction and civil engineering machinery and equipment","NA","NA","NA","NA",10
"4732","7132","7132",1,"Renting of construction and civil engineering machinery and equipment","Renting of construction and civil engineering machinery and equipment","NA","NA","NA","NA",652
"4733","4525","7132",0.888752373609776,"Other construction work involving special trades","Renting of construction and civil engineering machinery and equipment","NA","NA","NA","NA",11
"4734","7134","7132",0.9757016186859,"Renting of other machinery and equipment n.e.c.","Renting of construction and civil engineering machinery and equipment","NA","NA","NA","NA",56
"4735","4550","7132",0.9888925724095,"Renting of construction or demolition equipment with operator","Renting of construction and civil engineering machinery and equipment","NA","NA","NA","NA",26
"4736","5211","1582",-0.264078079055073,"Retail sale by confectioners, tobacconists and newsagents (CTNs), non-specialised stores holding an alcohol licence, with food, beverages or tobacco predominating","Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes","NA","NA","NA","NA",18
"4737","7450","1582",-0.00641356973415467,"Labour recruitment and provision of personnel","Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes","NA","NA","NA","NA",15
"4738","7415","1582",0.577469864919391,"Management activities of other non-financial holding companies,production holding companies, construction holding companies, wholesale holding companies, motor trades holding companies, retail holding companies, Management activities of transport holding companies, catering holding companies, service trades holding companies","Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes","NA, NA","NA","NA, NA","NA",41
"4739","1581","1582",0.954519757939312,"Manufacture of bread; manufacture of fresh pastry goods and cakes","Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes","NA","NA","NA","NA",71
"4740","1513","1582",0.933912337790801,"Bacon and ham production,Other meat and poultry meat processing","Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes","NA","NA","NA","NA",54
"4741","1582","1582",1,"Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes","Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes","NA","NA","NA","NA",651
"4742","5224","1582",0.924529220667739,"Retail sale of bread, cakes, flour confectionery and sugar confectionery","Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes","NA","NA","NA","NA",23
"4743","1533","1582",0.933727652390976,"Processing and preserving of fruit and vegetables n.e.c.","Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes","NA","NA","NA","NA",13
"4744","1589","1582",0.962371116207756,"Manufacture of soups Manufacture of other food products n.e.c.","Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes","NA","NA","NA","NA",20
"4745","1561","1582",0.961175770727548,"Grain milling, Manufacture of breakfast cereals and cereals-based food","Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes","NA","NA","NA","NA",11
"4746","1531","1582",0.991383267060692,"Processing and preserving of potatoes","Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes","NA","NA","NA","NA",22
"4747","4521","4525",0.821047178964301,"Construction of commercial buildings, Construction of domestic buildings, Construction of civil engineering constructions","Other construction work involving special trades","NA, NA, NA","NA","NA, NA, NA","NA",132
"4748","7420","4525",0.519394628173628,"Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","Other construction work involving special trades","NA, NA, NA","NA","NA, NA, NA","NA",27
"4749","5540","4525",-0.00664419200947677,"Licensed clubs,Independent public houses and bars,Tenanted public houses and bars,Managed public houses and bars","Other construction work involving special trades","NA","NA","NA","NA",11
"4750","6024","4525",0.286340540269703,"Freight transport by road n.e.c.,Furniture removal activities","Other construction work involving special trades","NA","NA","NA","NA",12
"4751","7450","4525",0.0829834125556414,"Labour recruitment and provision of personnel","Other construction work involving special trades","NA","NA","NA","NA",26
"4752","7470","4525",0.20144235180317,"Traditional cleaning services,Window cleaning services,Specialised cleaning services,Furnace and chimney cleaning services,Cleaning activities not elsewhere classified,Disinfecting and exterminating services","Other construction work involving special trades","NA","NA","NA","NA",13
"4753","4531","4525",0.583759356122098,"Installation of electrical wiring and fittings","Other construction work involving special trades","NA","NA","NA","NA",12
"4754","4533","4525",0.633187506370452,"Plumbing","Other construction work involving special trades","NA","NA","NA","NA",10
"4755","2852","4525",0.720530576102609,"General mechanical engineering","Other construction work involving special trades","NA","NA","NA","NA",12
"4756","2811","4525",0.898485770002856,"Manufacture of metal structures and parts of structures","Other construction work involving special trades","NA","NA","NA","NA",31
"4757","4523","4525",0.849003771674027,"Construction of motorways, roads, airfields and sport facilities","Other construction work involving special trades","NA","NA","NA","NA",10
"4758","7132","4525",0.888752373609776,"Renting of construction and civil engineering machinery and equipment","Other construction work involving special trades","NA","NA","NA","NA",22
"4759","4525","4525",1,"Other construction work involving special trades","Other construction work involving special trades","NA","NA","NA","NA",638
"4760","4544","4525",0.904055122568399,"Painting and glazing","Other construction work involving special trades","NA","NA","NA","NA",10
"4761","4542","4525",0.891270907576884,"Joinery installation","Other construction work involving special trades","NA","NA","NA","NA",10
"4762","4522","4525",0.938581505277169,"Erection of roof covering and frames","Other construction work involving special trades","NA","NA","NA","NA",10
"4763","4532","4525",0.988989223430077,"Insulation work activities","Other construction work involving special trades","NA","NA","NA","NA",58
"4764","4511","4525",0.93471960937831,"Demolition and wrecking of buildings; earth moving","Other construction work involving special trades","NA","NA","NA","NA",10
"4765","4545","4525",0.929456672294883,"Other building completion","Other construction work involving special trades","NA","NA","NA","NA",15
"4766","2830","4525",0.968658373719078,"Manufacture of steam generators, except central heating hot water boilers","Other construction work involving special trades","NA","NA","NA","NA",10
"4767","6512","6712",0.725526914964751,"Banks,Building societies","Security broking and fund management, Fund management activities","NA","NA, NA","NA","NA, NA",162
"4768","7411","6712",0.300443472021268,"Barristers at law,Solicitors,Activities of patent and copyright agents,Other legal activities not elsewhere classified","Security broking and fund management, Fund management activities","NA","NA, NA","NA","NA, NA",16
"4769","7450","6712",0.165121703657104,"Labour recruitment and provision of personnel","Security broking and fund management, Fund management activities","NA","NA, NA","NA","NA, NA",34
"4770","7412","6712",0.531331482537141,"Accounting and auditing activities,Book-keeping activities,Tax consultancy","Security broking and fund management, Fund management activities","NA","NA, NA","NA","NA, NA",25
