"","StartIndst","FinalIndst","weight","SubActivity_StartIndst","SubActivity_FinalIndst","MainActivity_StartIndst","MainActivity_FinalIndst","MainIndustry_StartIndst","MainIndustry_FinalIndst","Counts"
"871","4775","4719",0.738909924992066,"Cosmetic, toilet articles","Other non specialised","Specialised retail - other","Non specialised retail stores","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",11
"872","4772","4719",0.712443132025421,"Footwear, leather goods","Other non specialised","Specialised retail - other","Non specialised retail stores","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",14
"873","4776","4719",0.74366470610007,"Flowers, plants, pet animals/food","Other non specialised","Specialised retail - other","Non specialised retail stores","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",10
"874","8520","4120",-0.514815944756973,"Primary","Residential, non-residential buildings","Education","Construction of buildings","Government administrative functions, Education, Health","Construction (including development of real estate)",29
"875","4711","4120",-0.318409154000312,"Food, beverages, tobacco mainly","Residential, non-residential buildings","Non specialised retail stores","Construction of buildings","Wholesale and retail,motor vehicle repair,sale of fuel","Construction (including development of real estate)",31
"876","5610","4120",-0.410679760233187,"Restaurants, mobile food service","Residential, non-residential buildings","Food, beverage service","Construction of buildings","Other Service activities","Construction (including development of real estate)",13
"877","7820","4120",-0.245345054751839,"Temporary employment agencies","Residential, non-residential buildings","Employment activities","Construction of buildings","Business services","Construction (including development of real estate)",30
"878","8411","4120",-0.327324128660794,"General public administration","Residential, non-residential buildings","Central/Local Gov. administration","Construction of buildings","Government administrative functions, Education, Health","Construction (including development of real estate)",13
"879","8121","4120",-0.190947596092518,"General cleaning of buildings","Residential, non-residential buildings","Buildings, landscape activities","Construction of buildings","Business services","Construction (including development of real estate)",13
"880","6920","4120",0.219269346287569,"Accounting, auditing; tax consltcy","Residential, non-residential buildings","Legal and accounting activities","Construction of buildings","Business services","Construction (including development of real estate)",13
"881","5630","4120",-0.177360120895329,"Beverage serving","Residential, non-residential buildings","Food, beverage service","Construction of buildings","Other Service activities","Construction (including development of real estate)",12
"882","4120","4120",1,"Residential, non-residential buildings","Residential, non-residential buildings","Construction of buildings","Construction of buildings","Construction (including development of real estate)","Construction (including development of real estate)",756
"883","7112","4120",0.426457827246944,"Engineering/tech consultancy","Residential, non-residential buildings","Architectural, eng/tech testing","Construction of buildings","Business services","Construction (including development of real estate)",17
"884","8110","4120",0.664675714580457,"Combined facilities support","Residential, non-residential buildings","Buildings, landscape activities","Construction of buildings","Business services","Construction (including development of real estate)",62
"885","6820","4120",0.728628989839092,"Renting, operating own or leased ","Residential, non-residential buildings","Real estate activities","Construction of buildings","Business services ","Construction (including development of real estate)",37
"886","7010","4120",0.391804190941437,"Head office activities","Residential, non-residential buildings","Head offices; mgment consultancy","Construction of buildings","Business services","Construction (including development of real estate)",10
"887","4321","4120",0.740371329410483,"Electrical installation","Residential, non-residential buildings","Specialised activities","Construction of buildings","Construction (including development of real estate)","Construction (including development of real estate)",14
