"","StartIndst","FinalIndst","weight","SubActivity_StartIndst","SubActivity_FinalIndst","MainActivity_StartIndst","MainActivity_FinalIndst","MainIndustry_StartIndst","MainIndustry_FinalIndst","Counts"
"1830","4771","8710",-0.493126859769764,"Clothing","Residential nursing care","Specialised retail - other","Residential care activities","Wholesale and retail,motor vehicle repair,sale of fuel","Government administrative functions, Education, Health",23
"1831","8411","8710",-0.734264117352996,"General public administration","Residential nursing care","Central/Local Gov. administration","Residential care activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",10
"1832","8690","8710",0.183220435479533,"Other","Residential nursing care","Human health activities","Residential care activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",88
"1833","8121","8710",-0.0641577326256908,"General cleaning of buildings","Residential nursing care","Buildings, landscape activities","Residential care activities","Business services","Government administrative functions, Education, Health",50
"1834","4719","8710",-0.23516729211237,"Other non specialised","Residential nursing care","Non specialised retail stores","Residential care activities","Wholesale and retail,motor vehicle repair,sale of fuel","Government administrative functions, Education, Health",24
"1835","8899","8710",0.431299259935452,"Other","Residential nursing care","Non residential social work","Residential care activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",125
"1836","6920","8710",-0.501160508767593,"Accounting, auditing; tax consltcy","Residential nursing care","Legal and accounting activities","Residential care activities","Business services","Government administrative functions, Education, Health",10
"1837","5630","8710",-0.170993596993939,"Beverage serving","Residential nursing care","Food, beverage service","Residential care activities","Other Service activities","Government administrative functions, Education, Health",38
"1838","8810","8710",0.768143043684532,"Elderly, disabled","Residential nursing care","Non residential social work","Residential care activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",301
"1839","6820","8710",-0.0732717647784372,"Renting, operating own or leased ","Residential nursing care","Real estate activities","Residential care activities","Business services ","Government administrative functions, Education, Health",20
"1840","8790","8710",0.649166881023386,"Other","Residential nursing care","Residential care activities","Residential care activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",156
"1841","5510","8710",-0.116741691446185,"Hotels and similar","Residential nursing care","Accommodation","Residential care activities","Other Service activities","Government administrative functions, Education, Health",23
"1842","8710","8710",1,"Residential nursing care","Residential nursing care","Residential care activities","Residential care activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",931
"1843","8730","8710",0.836150883597172,"Elderly, disabled","Residential nursing care","Residential care activities","Residential care activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",369
"1844","8110","8710",-0.396750559052578,"Combined facilities support","Residential nursing care","Buildings, landscape activities","Residential care activities","Business services","Government administrative functions, Education, Health",11
"1845","5621","8710",-0.22998332423674,"Event catering","Residential nursing care","Food, beverage service","Residential care activities","Other Service activities","Government administrative functions, Education, Health",15
"1846","8891","8710",-0.0672937407711151,"Child day-care","Residential nursing care","Non residential social work","Residential care activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",18
