"","StartIndst","FinalIndst","weight","SubActivity_StartIndst","SubActivity_FinalIndst","MainActivity_StartIndst","MainActivity_FinalIndst","MainIndustry_StartIndst","MainIndustry_FinalIndst","Counts"
"5034","8520","5590",0.710491525055438,"Primary","Other","Education","Accommodation","Government administrative functions, Education, Health","Other Service activities",23
"5035","5590","5590",1,"Other","Other","Accommodation","Accommodation","Other Service activities","Other Service activities",1
"5036","9512","9512",1,"Communication equipment","Communication equipment","Repair computers,personal,household","Repair computers,personal,household","Other Service activities","Other Service activities",1
"5037","7733","7733",1,"Office machinery, equipment","Office machinery, equipment","Rental, leasing activities","Rental, leasing activities","Business services","Business services",1
"5038","4644","4644",1,"China, glassware, cleaning materials","China, glassware, cleaning materials","Household goods wholesale","Household goods wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",1
"5039","8220","2521",0.988749376398921,"Activities of call centres","Central heating radiators, boilers","Office admin, business support","Other fabricated metal products","Business services","All other Manufacturing",27
"5040","2521","2521",1,"Central heating radiators, boilers","Central heating radiators, boilers","Other fabricated metal products","Other fabricated metal products","All other Manufacturing","All other Manufacturing",10
"5041","8121","2020",0.958649199658893,"General cleaning of buildings","Pesticides, other agrochemical","Buildings, landscape activities","Chemicals, chemical products","Business services","Manufacture coke, petroleum, chemicals, pharmaceuticals",24
"5042","2020","2020",1,"Pesticides, other agrochemical","Pesticides, other agrochemical","Chemicals, chemical products","Chemicals, chemical products","Manufacture coke, petroleum, chemicals, pharmaceuticals","Manufacture coke, petroleum, chemicals, pharmaceuticals",10
"5043","2594","2594",1,"Fasteners, screw machine products","Fasteners, screw machine products","Other fabricated metal products","Other fabricated metal products","All other Manufacturing","All other Manufacturing",1
"5044","2320","2320",1,"Refractory products","Refractory products","Other non-metallic mineral products","Other non-metallic mineral products","All other Manufacturing","All other Manufacturing",1
"5045","7820","1020",0.856536671287338,"Temporary employment agencies","Fish processing, preserving","Employment activities","Food products - meat, fish","Business services","Manufacture food, drink, tobacco",45
"5046","4638","1020",0.998042968094004,"Other food","Fish processing, preserving","Food, beverages, tobacco wholesale","Food products - meat, fish","Wholesale and retail,motor vehicle repair,sale of fuel","Manufacture food, drink, tobacco",20
"5047","1020","1020",1,"Fish processing, preserving","Fish processing, preserving","Food products - meat, fish","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",1
"5048","3240","3240",1,"Games, toys","Games, toys","Other manufacturing","Other manufacturing","All other Manufacturing","All other Manufacturing",1
"5049","3317","4212",0.99916072048918,"Transport equipment nec","Railways, underground railways","Repair/installation excl. household","Civil engineering","Machinery repair excluding motor vehicles","Construction (including development of real estate)",35
"5050","4212","4212",1,"Railways, underground railways","Railways, underground railways","Civil engineering","Civil engineering","Construction (including development of real estate)","Construction (including development of real estate)",1
"5051","113","119",0.998768781109016,"Vegetables, melons, roots, tubers","Other non-perennial crops","Growing crops","Growing crops","Agriculture, Forestry, Fishing, Veterinary","Agriculture, Forestry, Fishing, Veterinary",33
"5052","119","119",1,"Other non-perennial crops","Other non-perennial crops","Growing crops","Growing crops","Agriculture, Forestry, Fishing, Veterinary","Agriculture, Forestry, Fishing, Veterinary",1
"5053","7112","2640",0.98196440885245,"Engineering/tech consultancy","Consumer electronics","Architectural, eng/tech testing","Computer, electronic, optical","Business services","Manufacture computer, electronic, light electrical",23
"5054","2640","2640",1,"Consumer electronics","Consumer electronics","Computer, electronic, optical","Computer, electronic, optical","Manufacture computer, electronic, light electrical","Manufacture computer, electronic, light electrical",10
"5055","3250","2660",0.998197800948421,"Medical, dental instruments","Irradiation, electromedical equip","Other manufacturing","Computer, electronic, optical","All other Manufacturing","Manufacture computer, electronic, light electrical",30
"5056","3313","2660",0.999477288974641,"Electronic, optical equipment","Irradiation, electromedical equip","Repair/installation excl. household","Computer, electronic, optical","Machinery repair excluding motor vehicles","Manufacture computer, electronic, light electrical",21
"5057","2660","2660",1,"Irradiation, electromedical equip","Irradiation, electromedical equip","Computer, electronic, optical","Computer, electronic, optical","Manufacture computer, electronic, light electrical","Manufacture computer, electronic, light electrical",10
"5058","2229","2896",0.997311821674823,"Other plastic","Plastics, rubber machinery","Rubber and plastic products","Special purpose machinery","All other Manufacturing","Manufacture machinery, vehicle, transport",23
"5059","2899","2896",0.999532914689211,"Other","Plastics, rubber machinery","Special purpose machinery","Special purpose machinery","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",21
"5060","2896","2896",1,"Plastics, rubber machinery","Plastics, rubber machinery","Special purpose machinery","Special purpose machinery","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",10
"5061","4774","4774",1,"Medical, orthopaedic goods","Medical, orthopaedic goods","Specialised retail - other","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",1
"5062","1812","1729",0.993125294677264,"Other","Other","Printing","Paper and paper products","All other Manufacturing","All other Manufacturing",32
"5063","1721","1729",0.99735083064897,"Corrugated paper, containers","Other","Paper and paper products","Paper and paper products","All other Manufacturing","All other Manufacturing",24
"5064","1722","1729",0.998896697392638,"Household, sanitary, toilet goods","Other","Paper and paper products","Paper and paper products","All other Manufacturing","All other Manufacturing",21
"5065","1729","1729",1,"Other","Other","Paper and paper products","Paper and paper products","All other Manufacturing","All other Manufacturing",1
"5066","1419","1419",1,"Other wearing apparel, accessories","Other wearing apparel, accessories","Wearing apparel","Wearing apparel","Manufacture textiles, leather","Manufacture textiles, leather",1
"5067","4772","1520",0.993129369756053,"Footwear, leather goods","Footwear","Specialised retail - other","Leather goods","Wholesale and retail,motor vehicle repair,sale of fuel","Manufacture textiles, leather",26
"5068","1520","1520",1,"Footwear","Footwear","Leather goods","Leather goods","Manufacture textiles, leather","Manufacture textiles, leather",1
"5069","3314","3314",1,"Electrical equipment","Electrical equipment","Repair/installation excl. household","Repair/installation excl. household","Machinery repair excluding motor vehicles","Machinery repair excluding motor vehicles",1
"5070","150","141",0.998299811698887,"Mixed farming","Raising of dairy cattle","Animal production, hunting","Animal production, hunting","Agriculture, Forestry, Fishing, Veterinary","Agriculture, Forestry, Fishing, Veterinary",21
"5071","141","141",1,"Raising of dairy cattle","Raising of dairy cattle","Animal production, hunting","Animal production, hunting","Agriculture, Forestry, Fishing, Veterinary","Agriculture, Forestry, Fishing, Veterinary",1
"5072","142","141",0.99978857660158,"Raising of other cattle, buffaloes","Raising of dairy cattle","Animal production, hunting","Animal production, hunting","Agriculture, Forestry, Fishing, Veterinary","Agriculture, Forestry, Fishing, Veterinary",21
"5073","6419","6491",0.876239513073494,"Other monetary intermediation","Financial leasing","Financial, insurance, pension","Financial, insurance, pension","Business services","Business services",22
