Id,Label,timeset,east,east midlands,london,north east,north west,scotland,south east,south west,wales,west midlands,yorkshire and the humber,total,description,log_east,log_east_midlands,log_london,log_north_east,log_north_west,log_scotland,log_south_east,log_south_west,log_wales,log_west_midlands,log_yorkshire_and_the_humber,log_total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,mainindustry,mainactivity,subactivity,componentnumber,%total,%total north west,%total london,lq north west,lq london,Degree,Weighted Degree,clustering,triangles,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
3522,,,,,,,,,,,,,,,Distribution of gaseous fuels through mains,8.451211,7.228819,8.965784,5.643856,9.813781,10.550747,11.550747,8.813781,9.813781,10.773139,8.813781,13.287712,121,3,3,4,3,3,6,5,3,2,2,4,5,5,6,5,2,0,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Utilities, sewerage, waste and recycling","Electricity, gas, steam, air con",Mains gaseous fuels distribution,0,0.000351,0.000287,0.000102,0.818901,0.291539,4,3.3661,0,0,0.020408,6,0.29316,0.313009,719.013894
2896,,,300,300,225,200,350,300,350,250,75,250,150,2750,Manufacture of plastics and rubber machinery,8.228819,8.228819,7.813781,7.643856,8.451211,8.228819,8.451211,7.965784,6.228819,7.965784,7.228819,11.425216,94,3,1,0,4,2,7,1,2,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Manufacture machinery, vehicle, transport",Special purpose machinery,"Plastics, rubber machinery",0,0.000096,0.000112,0.000046,1.158042,0.477063,2,1.996845,0,0,0.006846,6,0.27088,0.28625,716
4651,,,2000,2250,6000,300,4000,2250,15000,1250,200,3500,1250,38000,"Wholesale of computers, computer peripheral equipment and software",10.965784,11.135709,12.550747,8.228819,11.965784,11.135709,13.872675,10.287712,7.643856,11.773139,10.287712,15.213712,157,10,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Wholesale and retail,motor vehicle repair,sale of fuel",Information/comms equip wholesale,"Computers, peripherals, software",0,0.001332,0.001276,0.001227,0.957779,0.920649,10,8.185501,0.266667,12,0.158941,5,0.376569,0.410787,710.917328
4646,,,6000,4500,7000,1000,7000,3000,22000,2500,1750,4500,4000,63250,Wholesale of pharmaceutical goods,12.550747,12.135709,12.773139,9.965784,12.773139,11.550747,14.425216,11.287712,10.773139,12.135709,11.965784,15.948778,154,2,5,4,1,1,3,0,6,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Wholesale and retail,motor vehicle repair,sale of fuel",Household goods wholesale,Pharmaceutical goods,0,0.002218,0.002233,0.001431,1.006993,0.645303,8,6.844072,0.214286,6,0.10716,5,0.371134,0.402315,683.456616
5210,,,20000,31000,12000,8000,32000,14000,31000,15000,6000,35000,30000,234000,Warehousing and storage,14.287712,14.919981,13.550747,12.965784,14.965784,13.773139,14.919981,13.872675,12.550747,15.095067,14.872675,17.836149,204,7,4,6,6,4,2,3,1,1,3,3,0,3,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Transportation and Storage,"Warehousing, transport support",Warehousing and storage,0,0.008204,0.010208,0.002453,1.244294,0.299014,20,11.868023,0.210526,40,0.300247,5,0.4,0.443194,660.330816
6832,,,6000,4500,35000,4000,8000,6000,12000,7000,1500,6000,6000,96000,Management of real estate on a fee or contract basis,12.550747,12.135709,15.095067,11.965784,12.965784,12.550747,13.550747,12.773139,10.550747,12.550747,12.550747,16.550747,252,6,8,8,3,5,4,4,5,0,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,Real estate activities,Managament of fee/contract basis,0,0.003366,0.002552,0.007155,0.758242,2.125803,13,6.19774,0.397436,31,0.336685,5,0.420561,0.453194,638.487508
5814,,,5000,1000,21000,500,1250,1250,7000,2500,75,400,400,40375,Publishing of journals and periodicals,12.287712,9.965784,14.358102,8.965784,10.287712,10.287712,12.773139,11.287712,6.228819,8.643856,8.643856,15.301175,221,10,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Information and Communication,Publishing activities,"Journals, periodicals",0,0.001416,0.000399,0.004293,0.2817,3.032725,9,8.349261,0.111111,4,0.106085,6,0.334884,0.364861,621.413118
3312,,,2250,4500,1500,1250,3000,6000,3000,1250,1750,3500,4500,32500,Repair of machinery,11.135709,12.135709,10.550747,10.287712,11.550747,12.550747,11.550747,10.287712,10.773139,11.773139,12.135709,14.988152,105,4,3,2,2,0,1,2,0,0,2,2,1,2,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Machinery repair excluding motor vehicles,Repair/installation excl. household,Machinery,0,0.001139,0.000957,0.000307,0.839899,0.269113,10,9.537287,0.244444,11,0.083178,6,0.327869,0.358843,613.073873
4778,,,14000,11000,21000,2250,15000,11000,21000,13000,4500,9000,13000,134750,Other retail sale of new goods in specialised stores,13.773139,13.425216,14.358102,11.135709,13.872675,13.425216,14.358102,13.666224,12.135709,13.135709,13.666224,17.039926,193,13,7,7,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - other,Other new goods,0,0.004724,0.004785,0.004293,1.012865,0.908692,19,11.402589,0.362573,62,0.409421,6,0.378151,0.423148,595.387464
4329,,,4500,4500,4000,1500,3500,2500,4500,3500,2000,3000,3000,36500,Other construction installation,12.135709,12.135709,11.965784,10.550747,11.773139,11.287712,12.135709,11.773139,10.965784,11.550747,11.550747,15.155609,127,8,3,2,2,0,1,2,0,0,2,2,1,2,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,1,0,0,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,Construction (including development of real estate),Specialised activities,Other construction installation,0,0.00128,0.001117,0.000818,0.872497,0.638989,5,4.154126,0.1,1,0.078275,5,0.362903,0.392731,591.778365
1013,,,3500,4500,1250,500,3500,2500,1250,1750,1750,3000,7000,30500,Production of meat and poultry meat products,11.773139,12.135709,10.287712,8.965784,11.773139,11.287712,10.287712,10.773139,10.773139,11.550747,12.773139,14.896522,12,1,0,3,0,6,7,1,2,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Manufacture food, drink, tobacco","Food products - meat, fish","Meat, poultry meat production",0,0.001069,0.001117,0.000256,1.044136,0.238966,8,7.472689,0.357143,10,0.081025,5,0.3485,0.382037,577.339554
7810,,,15000,13000,34000,3500,14000,6000,25000,11000,4000,13000,13000,151500,Activities of employment placement agencies,13.872675,13.666224,15.053247,11.773139,13.773139,12.550747,14.60964,13.425216,11.965784,13.666224,13.666224,17.208958,275,1,0,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,Employment activities,Employment placement agencies,0,0.005311,0.004466,0.00695,0.840823,1.308557,23,7.453223,0.233202,59,0.480304,5,0.420561,0.463472,566.471565
6201,,,12000,7000,42000,5000,15000,7000,40000,8000,1750,10000,7000,154750,Computer programming activities,13.550747,12.773139,15.358102,12.287712,13.872675,12.773139,15.287712,12.965784,10.773139,13.287712,12.773139,17.23958,231,10,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Information and Communication,"Computer programming, consultancy",Programming activities,0,0.005425,0.004785,0.008586,0.881961,1.582504,18,10.310197,0.392157,60,0.350447,6,0.377358,0.42037,563.973964
5813,,,3500,800,14000,1500,4000,2500,7000,1250,1750,1250,2000,39550,Publishing of newspapers,11.773139,9.643856,13.773139,10.550747,11.965784,11.287712,12.773139,10.287712,10.773139,10.287712,10.965784,15.27139,220,10,7,7,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Information and Communication,Publishing activities,Newspapers,0,0.001387,0.001276,0.002862,0.920243,2.063991,11,4.296655,0.254545,14,0.325548,5,0.411899,0.444954,554.067991
6910,,,12000,13000,80000,5000,35000,16000,31000,20000,13000,16000,20000,261000,Legal activities,13.550747,13.666224,16.287712,12.287712,15.095067,13.965784,14.919981,14.287712,13.666224,13.965784,14.287712,17.99369,253,6,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,Legal and accounting activities,Legal activities,0,0.00915,0.011165,0.016354,1.220159,1.787211,17,7.027488,0.323529,44,0.3119,6,0.358923,0.403981,553.688529
3250,,,3500,1250,1250,1750,2250,2500,11000,3500,4000,3000,4000,38000,Manufacture of medical and dental instruments and supplies,11.773139,10.287712,10.287712,10.773139,11.135709,11.287712,13.425216,11.773139,11.965784,11.550747,11.965784,15.213712,104,2,5,4,1,1,3,0,6,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,All other Manufacturing,Other manufacturing,"Medical, dental instruments",0,0.001332,0.000718,0.000256,0.538751,0.191802,5,4.045576,0.2,2,0.084455,5,0.361083,0.392685,538.265649
2932,,,2000,3500,150,6000,4000,700,3500,3500,7000,20000,4500,54850,Manufacture of other parts and accessories for motor vehicles,10.965784,11.773139,7.228819,12.550747,11.965784,9.451211,11.773139,11.773139,12.773139,14.287712,12.135709,15.743204,98,5,3,2,2,0,1,2,0,0,2,2,1,2,3,3,2,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Manufacture machinery, vehicle, transport","Motor vehicles,trailers/semitrailer",Motor vehicle other parts,0,0.001923,0.001276,0.000031,0.663548,0.015946,8,7.586715,0.142857,4,0.089889,5,0.36036,0.393657,535.739866
2825,,,3500,1250,500,1250,1250,1750,4000,2000,700,2250,2000,20450,Manufacture of non-domestic cooling and ventilation equipment,11.773139,10.287712,8.965784,10.287712,10.287712,10.773139,11.965784,10.965784,9.451211,11.135709,10.965784,14.319813,91,5,3,2,2,0,1,2,0,0,2,2,1,2,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Manufacture machinery, vehicle, transport",General machinery,Non-domestic cooling/ventilation eq,0,0.000717,0.000399,0.000102,0.556168,0.142562,6,5.088781,0.133333,2,0.086091,5,0.364004,0.395509,527.631751
2016,,,800,800,225,800,2000,500,600,250,1000,1000,1000,8975,Manufacture of plastics in primary forms,9.643856,9.643856,7.813781,9.643856,10.965784,8.965784,9.228819,7.965784,9.965784,9.965784,9.965784,13.131696,45,3,1,0,4,2,7,1,2,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Manufacture coke, petroleum, chemicals, pharmaceuticals","Chemicals, chemical products",Plastics in primary forms,0,0.000315,0.000638,0.000046,2.02761,0.146175,4,3.589593,0.333333,2,0.058832,5,0.344828,0.37463,503.10271
9609,,,11000,5000,14000,2000,11000,6000,19000,7000,3000,10000,6000,94000,Other personal service activities n.e.c.,13.425216,12.287712,13.773139,10.965784,13.425216,12.550747,14.213712,12.773139,11.550747,13.287712,12.550747,16.520373,337,12,9,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Other Service activities,Other personal service activities,Other,0,0.003296,0.003509,0.002862,1.064765,0.868413,20,9.392731,0.336842,64,0.547055,5,0.427046,0.466481,500.201652
8541,,,3000,3000,7000,500,7000,3000,8000,4500,1250,3500,3000,43750,Post-secondary non-tertiary education,11.550747,11.550747,12.773139,8.965784,12.773139,11.550747,12.965784,12.135709,10.287712,11.773139,11.550747,15.416995,302,12,9,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Government administrative functions, Education, Health",Education,Post-secondary non-tertiary,0,0.001534,0.002233,0.001431,1.455824,0.932924,10,4.459329,0.511111,23,0.237154,5,0.402685,0.434907,471.980936
6020,,,100,5,20000,35,3000,125,800,45,500,400,175,25185,Television programming and broadcasting activities,6.643856,2.321928,14.287712,5.129283,11.550747,6.965784,9.643856,5.491853,8.965784,8.643856,7.451211,14.620277,227,10,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Information and Communication,"Motion picture, video, radio, TV","Television programming, broadcasting",0,0.000883,0.000957,0.004088,1.083848,4.630355,5,4.019545,0,0,0.036719,7,0.285941,0.314702,462.367236
4791,,,14000,7000,19000,2500,22000,3000,18000,9000,3000,4000,8000,109500,Retail sale via mail order houses or via Internet,13.773139,12.773139,14.213712,11.287712,14.425216,11.550747,14.135709,13.135709,11.550747,11.965784,12.965784,16.740571,195,10,8,7,6,8,8,7,2,1,3,3,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Wholesale and retail,motor vehicle repair,sale of fuel",Other retail,"Via mail order houses, Internet",0,0.003839,0.007018,0.003884,1.82809,1.011733,18,9.485625,0.339869,52,0.4982,5,0.412371,0.454074,462.083284
2511,,,4500,5000,1500,3000,5000,5000,4500,3500,3500,7000,8000,50500,Manufacture of metal structures and parts of structures,12.135709,12.287712,10.550747,11.550747,12.287712,12.287712,12.135709,11.773139,11.773139,12.773139,12.965784,15.623996,69,4,3,2,2,0,1,2,0,0,2,2,1,2,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,All other Manufacturing,Other fabricated metal products,"Metal structures, parts of",0,0.00177,0.001595,0.000307,0.900881,0.173191,12,10.342122,0.272727,18,0.149384,5,0.37422,0.4125,461.131274
6190,,,13000,6000,32000,8000,22000,10000,34000,13000,5000,8000,9000,160000,Other telecommunications activities,13.666224,12.550747,14.965784,12.965784,14.425216,13.287712,15.053247,13.666224,12.287712,12.965784,13.135709,17.287712,230,10,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Information and Communication,Telecommunications,Other,0,0.005609,0.007018,0.006542,1.251099,1.166155,18,9.483178,0.294118,45,0.289062,6,0.35538,0.399583,457.6368
8810,,,25000,18000,34000,12000,35000,32000,39000,31000,17000,26000,23000,292000,Social work activities without accommodation for the elderly and disabled,14.60964,14.135709,15.053247,13.550747,15.095067,14.965784,15.251187,14.919981,14.053247,14.666224,14.489346,18.155609,316,12,9,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Government administrative functions, Education, Health",Non residential social work,"Elderly, disabled",0,0.010237,0.011165,0.00695,1.090622,0.678926,20,7.074762,0.373684,71,0.398402,5,0.401338,0.443333,454.839813
6419,,,15000,17000,144000,13000,36000,44000,30000,32000,12000,27000,37000,407000,Other monetary intermediation,13.872675,14.053247,17.135709,13.666224,15.135709,15.425216,14.872675,14.965784,13.550747,14.720672,15.175238,18.634669,235,6,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,"Financial, insurance, pension",Other monetary intermediation,0,0.014269,0.011484,0.029437,0.804817,2.062977,20,8.98208,0.242105,46,0.263108,6,0.348837,0.392083,447.256161
4772,,,4500,3000,13000,1750,6000,3500,8000,4500,1750,4000,4000,54000,Retail sale of footwear and leather goods in specialised stores,12.135709,11.550747,13.666224,10.773139,12.550747,11.773139,12.965784,12.135709,10.773139,11.965784,11.965784,15.720672,188,13,7,7,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - other,"Footwear, leather goods",0,0.001893,0.001914,0.002657,1.010989,1.403705,18,10.635473,0.424837,65,0.397062,6,0.357143,0.40213,446.444901
8899,,,35000,25000,78000,18000,43000,58000,49000,31000,21000,26000,44000,428000,Other social work activities without accommodation n.e.c.,15.095067,14.60964,16.251187,14.135709,15.392049,15.823765,15.580494,14.919981,14.358102,14.666224,15.425216,18.707251,318,12,9,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Government administrative functions, Education, Health",Non residential social work,Other,0,0.015005,0.013717,0.015945,0.914142,1.062618,27,10.195072,0.287749,101,0.431287,6,0.362173,0.415046,444.673673
8891,,,18000,10000,28000,7000,25000,18000,25000,14000,6000,12000,19000,182000,Child day-care activities,14.135709,13.287712,14.773139,12.773139,14.60964,14.135709,14.60964,13.773139,12.550747,13.550747,14.213712,17.473579,317,12,9,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Government administrative functions, Education, Health",Non residential social work,Child day-care,0,0.006381,0.007975,0.005724,1.249849,0.897042,26,8.858469,0.372308,121,0.567905,6,0.382572,0.434861,444.453908
4675,,,2500,2000,2000,700,2500,1750,3000,1250,600,1750,1500,19550,Wholesale of chemical products,11.287712,10.965784,10.965784,9.451211,11.287712,10.773139,11.550747,10.287712,9.228819,10.773139,10.550747,14.254881,165,3,1,0,4,2,7,1,2,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Wholesale and retail,motor vehicle repair,sale of fuel",Other wholesale,Chemical products,0,0.000685,0.000798,0.000409,1.163542,0.596499,3,2.646403,0.333333,1,0.054362,5,0.344828,0.373704,440.547626
8010,,,11000,9000,62000,5000,21000,12000,19000,11000,4500,11000,15000,180500,Private security activities,13.425216,13.135709,15.919981,12.287712,14.358102,13.550747,14.213712,13.425216,12.135709,13.425216,13.872675,17.461639,279,11,2,1,8,7,6,6,4,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,"Security, investigation activities",Private security,0,0.006328,0.006699,0.012674,1.058598,2.002815,16,6.440073,0.258333,31,0.279613,5,0.36999,0.410278,436.725104
8610,,,110000,93000,190000,71000,182000,161000,164000,130000,76000,122000,124000,1423000,Hospital activities,16.747144,16.504943,17.53564,16.115531,17.473579,17.296701,17.323336,16.988152,16.213712,16.896522,16.919981,20.440504,307,12,9,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Government administrative functions, Education, Health",Human health activities,Hospital activities,0,0.049889,0.058058,0.03884,1.163739,0.778529,13,4.657063,0.25641,20,0.167078,5,0.38055,0.417269,430.939377
2120,,,3500,1750,1500,2250,6000,2500,4000,2250,1750,40,3500,29040,Manufacture of pharmaceutical preparations,11.773139,10.773139,10.550747,11.135709,12.550747,11.287712,11.965784,11.135709,10.773139,5.321928,11.773139,14.825754,52,2,5,4,1,1,3,0,6,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Manufacture coke, petroleum, chemicals, pharmaceuticals",Basic pharmaceutical products,Pharmaceutical preparations,0,0.001018,0.001914,0.000307,1.879938,0.301176,6,5.505304,0.133333,2,0.029454,6,0.306905,0.329815,430.614601
4531,,,9000,5000,7000,1750,6000,4500,9000,6000,2500,10000,7000,67750,Wholesale trade of motor vehicle parts and accessories,13.135709,12.287712,12.773139,10.773139,12.550747,12.135709,13.135709,12.550747,11.287712,13.287712,12.773139,16.047933,136,7,4,6,6,4,2,3,1,1,3,3,0,3,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Wholesale and retail,motor vehicle repair,sale of fuel","Motor vehicle/cycle trade, repair","Wholesale trade parts, accessories",0,0.002375,0.001914,0.001431,0.805807,0.602442,9,7.71875,0.25,9,0.085491,6,0.324617,0.353796,423.367153
7120,,,6000,9000,3000,2500,7000,5000,6000,2250,8000,8000,4500,61250,Technical testing and analysis,12.550747,13.135709,11.550747,11.287712,12.773139,12.287712,12.550747,11.135709,12.965784,12.965784,12.135709,15.902422,260,12,9,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,"Architectural, eng/tech testing",Technical testing/analysis,0,0.002147,0.002233,0.000613,1.039874,0.285589,9,4.901649,0.138889,5,0.240287,5,0.414747,0.444954,420.317872
4671,,,1750,1750,4000,700,1500,3000,2250,1500,900,1750,1500,20600,"Wholesale of solid, liquid and gaseous fuels and related products",10.773139,10.773139,11.965784,9.451211,10.550747,11.550747,11.135709,10.550747,9.813781,10.773139,10.550747,14.330357,161,3,1,0,4,2,7,1,2,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Wholesale and retail,motor vehicle repair,sale of fuel",Other wholesale,"Fuels, related products",0,0.000722,0.000479,0.000818,0.662541,1.132189,4,3.195353,0.333333,2,0.078092,5,0.353635,0.383889,413.678017
6630,,,450,100,29000,75,1250,5000,3000,350,400,400,700,40725,Fund management activities,8.813781,6.643856,14.823765,6.228819,10.287712,12.287712,11.550747,8.451211,8.643856,8.643856,9.451211,15.313627,249,6,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,Auxiliary financial services,Fund management activities,0,0.001428,0.000399,0.005928,0.279279,4.152056,9,6.551127,0.305556,11,0.15746,5,0.382979,0.416019,400.800427
7490,,,9000,8000,20000,1500,9000,7000,14000,8000,2500,9000,5000,93000,"Other professional, scientific and technical activities n.e.c.",13.135709,12.965784,14.287712,10.550747,13.135709,12.773139,13.773139,12.965784,11.287712,13.135709,12.287712,16.504943,269,12,9,9,7,8,4,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,"Other professional, scientific/tech",Other,0,0.003261,0.002871,0.004088,0.880539,1.25393,19,9.771347,0.315789,54,0.417002,6,0.378549,0.423935,400.546627
6420,,,300,100,350,20,50,30,400,50,10,200,75,1585,Activities of holding companies,8.228819,6.643856,8.451211,4.321928,5.643856,4.906891,8.643856,5.643856,3.321928,7.643856,6.228819,10.630267,236,11,2,1,2,0,1,2,0,0,2,2,1,2,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,"Financial, insurance, pension",Holding companies activities,0,0.000056,0.000016,0.000072,0.287032,1.287553,6,5.825413,0,0,0.072055,6,0.327571,0.353796,394.488893
1082,,,900,3000,250,900,2000,700,1750,1000,700,2500,3500,17200,"Manufacture of cocoa, chocolate and sugar confectionery",9.813781,11.550747,7.965784,9.813781,10.965784,9.451211,10.773139,9.965784,9.451211,11.287712,11.773139,14.070121,21,0,0,3,0,6,7,1,2,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Manufacture food, drink, tobacco",Food products - other,"Cocoa, choc, sugar confectionery",0,0.000603,0.000638,0.000051,1.058012,0.08475,4,3.334415,0.166667,1,0.081124,5,0.352941,0.381343,390.896002
